seed,episode,total_steps,reward,nominal_error_avg,residual_error_avg,dhat_norm_avg,uncertainty_avg,res_net_loss,rbf_loss,td_loss_avg,episode_length,expl_noise,buffer_uncert_avg,sampled_uncert_avg,rollout_uncert_avg,rollout_pass_rate,rollout_avg_horizon,rbf_calib_ratio,rbf_calib_corr
4,1,154,-122.73240109113976,1.448913030036084,1.46208534234917,1.1721059741670048,1.31872640850095,nan,nan,nan,154,0.1,nan,nan,nan,nan,nan,nan,nan
4,2,247,-102.49714296683669,1.5501297808462573,1.5660771019356226,1.2706858180863883,1.4311000292980542,nan,nan,nan,93,0.1,nan,nan,nan,nan,nan,nan,nan
4,3,1847,-90.28524921485223,1.6848350778222083,1.7012751826364547,1.3528579840809107,1.5234438499296084,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
4,4,3447,-81.2322331215255,1.6255803665268467,1.64080648151692,1.2965731113031507,1.45972913030535,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
4,5,3572,-98.77381191216409,1.482453990906477,1.499546911597252,1.176056619822979,1.3269449231624604,nan,nan,nan,125,0.1,nan,nan,nan,nan,nan,nan,nan
4,6,3644,-102.17606211081147,1.6276778860224619,1.6446418238596783,1.337720478949551,1.507027983872427,nan,nan,nan,72,0.1,nan,nan,nan,nan,nan,nan,nan
4,7,5244,-88.9500420690747,1.6561341498361435,1.6732494227821006,1.3284923314896877,1.497034467938356,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
4,8,5299,-103.02807957585901,1.787454828619957,1.8025690598921342,1.5084159003570676,1.6930656785314733,nan,nan,nan,55,0.1,nan,nan,nan,nan,nan,nan,nan
4,9,6899,-92.07344970852137,1.613022981293034,1.6264892032276839,1.2687396406236804,1.426616382477805,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
4,10,8499,-90.84158545860555,1.6592630943260156,1.6756990512507037,1.3344885541812983,1.5034666520403699,nan,nan,nan,1600,0.1,nan,nan,nan,nan,nan,nan,nan
4,11,8626,-121.86190400831401,1.4544189225031634,1.473435507984612,1.161558297983422,1.3142813069848565,nan,nan,nan,127,0.1,nan,nan,nan,nan,nan,nan,nan
4,12,8728,-122.96457797288895,1.4811330125028013,1.5022088293643558,1.1866909830155326,1.3435177331169446,nan,nan,nan,102,0.1,nan,nan,nan,nan,nan,nan,nan
4,13,10220,-179.3592963377596,1.3751848938174454,1.399368562228758,1.0814727526744852,1.2302631049868888,nan,nan,7.756486926621504,1492,0.1,nan,nan,nan,nan,nan,nan,nan
4,14,10305,-111.71767503768206,0.30227752199725194,0.8711907155373517,0.19052879521075416,0.7812099691699533,0.3591603653553205,0.6784189997575222,90.18741932390257,85,0.1,1.4383207559585571,1.8476361543704303,2.6124107837677,0.0,1.0,1.8123031854629517,0.1203673888589957
4,15,10375,-113.526310459245,0.49749852712931375,0.6907968759536743,0.33117760083238995,0.56920171007514,0.14811708800494672,0.6569084563851356,90.37022702055317,70,0.1,1.4329007863998413,1.8382282334566116,2.576267719268799,0.0,1.0,1.7980817556381226,0.10500332413774176
4,16,10453,-95.65469665918499,0.4223659832078295,0.6967964608890888,0.26254904664193207,0.5640074336566986,0.1098837349191308,0.6370898160338402,103.3895689440625,78,0.1,1.427073359489441,1.8338857251405716,2.5407755374908447,0.0,1.0,1.7899004220962524,0.0852377921052684
4,17,10511,-104.22304159216583,0.43002667111055604,0.9278768172551846,0.3039256350362095,0.8300861875558722,0.10519832700490951,0.6189149188995361,99.70486060500144,58,0.1,1.4206331968307495,1.8323891937732697,2.5055534839630127,0.0,1.0,1.751323938369751,0.07155796902326989
4,18,10571,-100.96774795185775,0.44603733749439317,1.0348614051938057,0.3320214346672098,0.9408433561523756,0.10138893403658053,0.6002494117108786,100.33968113263448,60,0.1,1.4173744916915894,1.8334116604270005,2.4708471298217773,0.0,1.0,1.7406803369522095,0.08108488390130153
4,19,10621,-106.01629075221717,0.5381384339183569,0.9434137207269668,0.442149760723114,0.849856321811676,0.09829183925942676,0.5814106103850574,91.75571034431458,50,0.1,1.4146697521209717,1.8330500655057953,2.435879945755005,0.0,1.0,1.6942719221115112,0.07667861826625218
4,20,10664,-115.14761474728584,0.5637135790704295,1.014393572197404,0.4357527057791865,0.9228487167247507,0.09525174276857841,0.565092267641207,73.42496251761914,43,0.1,1.4120107889175415,1.8319530835965785,2.408203601837158,0.0,1.0,1.7242870330810547,0.07140111841120599
4,21,10919,-127.44651726167649,0.18991271401572898,1.1814265435817195,0.18057828395097864,1.136613644104378,0.09285502081237189,0.5479943505147609,82.64632398986816,255,0.1,1.4100383520126343,1.8260526348904866,2.3869640827178955,0.0,1.0,1.6765824556350708,0.06657290148865687
4,22,10990,-118.10811403393745,0.28287545865742675,0.8390186991490108,0.24947792973736643,0.7885269757727502,0.09173367640801838,0.5289108395576477,75.88939837047032,71,0.1,1.4036529064178467,1.8087009305045718,2.3598220348358154,0.0,1.0,1.6809594631195068,0.04513699202040977
4,23,11071,-119.22239857912064,0.27997186600035173,0.7412487930721707,0.1894102785046454,0.6647355048744766,0.08944236717763401,0.5144556163322358,76.08411392271519,81,0.1,1.3996788263320923,1.8118362795738947,2.329925775527954,0.0,1.0,1.6599186658859253,0.09598776470178481
4,24,11152,-119.10263131186366,0.28038855410399444,0.6383218033078276,0.17978122591236492,0.554877241452535,0.08810474636942842,0.49923904233200606,67.59547898173332,81,0.1,1.3943017721176147,1.8049031845358916,2.298654556274414,0.0,1.0,1.6500219106674194,0.057550845654692595
4,25,11972,-188.06219964078628,0.38524110860472344,0.9917491528773453,0.32443981739442523,0.9091415877294976,0.08672187390715577,0.48420070160266965,47.756975281674684,820,0.1,1.38820481300354,1.8023497692374295,2.266709089279175,0.0,1.0,1.6412994861602783,0.04249858104786659
